movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
movie_724,user_19377,2.0,945270937,0,1996,Drama,Fantasy,Horror,1894,3.03,0.99,328.0,661.0,105.0,215.0,471.0,100,1992,9.08,2.91,0.95,Thriller,Drama,Crime,Romance,Action
movie_733,user_20948,3.5,1258065949,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,527.0,608.0,44.0,316.0,32.0,56,1992,6.77,2.97,1.28,Drama,Crime,Thriller,Action,Sci-Fi
movie_736,user_1975,5.0,831883935,1,1996,Action,Adventure,Romance,6990,3.18,1.02,337.0,151.0,11.0,282.0,266.0,47,1993,2.96,3.0,1.23,Drama,Action,Thriller,Romance,Crime
movie_742,user_21592,3.5,1113457579,1,1996,Horror,Thriller,,430,2.69,1.11,12.0,842.0,799.0,747.0,104.0,11,1990,17.64,3.64,1.0,Comedy,Horror,Action,Thriller,Sci-Fi
movie_750,user_9917,2.5,1228498823,0,1964,Comedy,War,,5151,4.24,0.88,292.0,592.0,589.0,260.0,296.0,41,1987,15.99,3.38,0.66,Drama,Romance,Comedy,Action,Thriller
movie_762,user_22723,3.0,953628613,0,1996,Comedy,Crime,,2031,2.41,1.09,339.0,94.0,728.0,599.0,162.0,100,1991,11.59,3.0,0.93,Drama,Comedy,Romance,Thriller,Adventure
movie_780,user_4154,4.0,856143151,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,32.0,736.0,,,,2,1995,0.71,4.5,0.71,Thriller,Action,Sci-Fi,Romance,Adventure
movie_785,user_7019,4.0,858351078,1,1996,Comedy,,,2284,3.27,1.03,743.0,637.0,135.0,104.0,653.0,20,1994,4.21,4.4,0.94,Action,Adventure,Comedy,Thriller,Romance
movie_786,user_15838,3.5,1132285567,1,1996,Action,Drama,Thriller,3445,3.15,0.99,780.0,953.0,802.0,454.0,150.0,57,1992,7.29,3.71,0.8,Comedy,Thriller,Drama,Action,Crime
movie_786,user_27636,2.0,876519732,0,1996,Action,Drama,Thriller,3445,3.15,0.99,838.0,50.0,929.0,507.0,597.0,51,1987,16.18,3.67,0.86,Drama,Romance,Comedy,Thriller,Crime
movie_835,user_22723,4.0,942050584,1,1996,Drama,,,196,3.12,0.81,150.0,369.0,538.0,235.0,838.0,100,1989,12.97,3.11,0.96,Drama,Comedy,Romance,Thriller,Mystery
movie_848,user_3750,5.0,950594284,1,1996,Drama,,,441,3.67,0.96,590.0,36.0,736.0,342.0,266.0,48,1993,4.17,4.06,0.78,Drama,Comedy,Romance,Thriller,Crime
movie_852,user_15194,3.0,1020957165,0,1996,Comedy,Drama,Romance,2262,3.2,0.92,671.0,610.0,110.0,663.0,62.0,21,1994,3.19,2.95,0.92,Comedy,Action,Sci-Fi,Drama,Horror
movie_902,user_7214,5.0,966033097,1,1961,Drama,Romance,,2112,3.85,0.92,357.0,497.0,898.0,933.0,85.0,16,1972,23.37,3.81,0.98,Romance,Drama,Comedy,Musical,Thriller
movie_923,user_15838,3.5,1170309360,1,1941,Drama,Mystery,,3926,4.13,0.96,88.0,671.0,783.0,32.0,165.0,100,1992,9.87,3.61,0.61,Comedy,Thriller,Drama,Action,Crime
movie_953,user_6471,4.0,1109950509,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,,,,,,2,1994,1.41,1.75,1.06,,,,,
movie_10,user_22153,3.0,836559679,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,457.0,185.0,339.0,593.0,434.0,16,1993,1.86,3.94,0.77,Thriller,Action,Crime,Comedy,Adventure
movie_104,user_21562,2.0,1030948871,0,1996,Comedy,,,3954,3.4,1.06,356.0,47.0,778.0,590.0,165.0,32,1993,3.45,3.25,1.14,Thriller,Action,Crime,Drama,Comedy
movie_110,user_24363,3.0,1273405017,0,1995,Action,Drama,War,11637,4.04,0.97,551.0,32.0,367.0,500.0,733.0,25,1991,6.73,3.6,0.68,Thriller,Action,Drama,Comedy,Romance
movie_132,user_1218,4.0,974700849,1,1995,Thriller,,,461,2.7,1.05,230.0,229.0,190.0,866.0,593.0,27,1992,7.79,2.7,1.23,Thriller,Drama,Crime,Romance,Comedy
movie_141,user_4065,2.0,1199593730,0,1996,Comedy,,,4859,3.52,0.96,587.0,539.0,597.0,588.0,150.0,34,1991,9.52,2.96,1.2,Romance,Drama,Thriller,Adventure,Comedy
movie_144,user_4649,3.0,879520566,0,1995,Comedy,,,1010,3.47,0.89,918.0,368.0,590.0,342.0,345.0,100,1978,21.43,4.11,1.02,Drama,Comedy,Romance,Thriller,Mystery
movie_150,user_2678,5.0,829327881,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,349.0,110.0,223.0,700.0,232.0,25,1994,2.85,3.84,0.9,Comedy,Action,Drama,Thriller,Adventure
movie_159,user_10760,4.0,836767865,1,1995,Crime,Drama,Mystery,495,3.43,0.86,229.0,534.0,543.0,52.0,475.0,58,1993,4.16,3.66,1.07,Drama,Comedy,Thriller,Crime,Romance
movie_163,user_4649,5.0,879521495,1,1995,Action,Romance,Western,3058,3.44,0.94,329.0,266.0,802.0,105.0,369.0,100,1984,18.22,3.9,1.03,Drama,Comedy,Romance,Thriller,Musical
movie_165,user_27360,3.0,850413490,0,1995,Action,Crime,Thriller,7392,3.5,0.89,539.0,204.0,277.0,858.0,356.0,26,1990,11.36,3.62,1.36,Drama,Adventure,Action,Thriller,Romance
movie_165,user_7990,2.5,1191293503,0,1995,Action,Crime,Thriller,7392,3.5,0.89,838.0,356.0,267.0,195.0,,11,1994,1.13,2.95,0.82,Comedy,Romance,Drama,War,
movie_169,user_17713,4.0,832753690,1,1995,Adventure,Children,Drama,712,2.22,1.14,338.0,350.0,60.0,145.0,367.0,58,1994,1.24,3.69,0.86,Action,Thriller,Drama,Adventure,Children
movie_17,user_16604,4.0,939131003,1,1995,Drama,Romance,,4556,3.97,0.94,515.0,296.0,47.0,593.0,,6,1993,1.51,4.0,0.89,Thriller,Crime,Drama,Romance,Horror
movie_170,user_9223,3.0,996552328,0,1995,Action,Adventure,Crime,1651,3.2,1.02,353.0,165.0,288.0,592.0,593.0,39,1988,13.32,3.62,1.23,Action,Thriller,Sci-Fi,Crime,Drama
movie_180,user_1324,4.0,1315059355,1,1995,Comedy,Romance,,1809,3.57,0.98,,,,,,3,1995,1.0,0.5,0.0,,,,,
movie_204,user_22153,3.0,836559998,0,1995,Action,,,1782,2.97,1.06,293.0,377.0,337.0,196.0,553.0,36,1993,3.28,3.94,1.01,Action,Thriller,Drama,Comedy,Crime
movie_223,user_21705,5.0,1069840075,1,1994,Comedy,,,5102,3.86,0.97,1.0,596.0,,,,5,1984,24.71,3.2,1.04,Fantasy,Children,Animation,Adventure,Musical
movie_223,user_29189,4.0,1167701551,1,1994,Comedy,,,5102,3.86,0.97,104.0,39.0,,,,3,1994,2.08,4.0,1.0,Comedy,Romance,,,
movie_231,user_17516,5.0,1203707921,1,1994,Adventure,Comedy,,7051,2.93,1.21,10.0,349.0,329.0,153.0,208.0,32,1994,1.54,4.12,1.03,Action,Thriller,Adventure,Crime,Comedy
movie_252,user_26366,3.0,835130242,0,1994,Comedy,Romance,,2189,3.22,0.85,32.0,21.0,457.0,590.0,150.0,20,1993,1.65,3.35,0.81,Thriller,Adventure,Drama,Comedy,Crime
movie_253,user_13470,3.0,835902402,0,1994,Drama,Horror,,6010,3.5,0.94,10.0,457.0,208.0,161.0,339.0,19,1993,1.56,3.89,0.88,Thriller,Action,Adventure,Drama,Crime
movie_256,user_1324,0.5,1315059256,0,1994,Comedy,Sci-Fi,,2181,2.73,1.02,,,,,,2,1995,0.71,0.5,0.0,,,,,
movie_260,user_1970,3.0,944894703,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,858.0,899.0,110.0,,,4,1964,25.15,3.75,1.26,Drama,Action,Romance,Musical,Crime
movie_260,user_29800,3.0,970967724,0,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,595.0,377.0,39.0,50.0,590.0,24,1993,1.71,4.02,1.15,Drama,Crime,Thriller,Romance,Comedy
movie_288,user_18310,3.0,1157531676,0,1994,Action,Crime,Thriller,5165,3.24,1.18,778.0,515.0,914.0,47.0,110.0,56,1988,12.65,2.96,1.03,Drama,Crime,Thriller,Comedy,Romance
movie_292,user_28411,3.0,880556585,0,1995,Action,Drama,Sci-Fi,5649,3.4,0.86,377.0,329.0,364.0,357.0,508.0,73,1994,4.19,3.41,1.14,Thriller,Drama,Comedy,Action,Adventure
movie_300,user_29800,4.0,970275057,1,1994,Drama,,,4445,3.68,0.82,628.0,265.0,994.0,800.0,17.0,16,1994,1.52,3.91,1.32,Drama,Crime,Thriller,Comedy,Romance
movie_32,user_21119,4.5,1210476879,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,588.0,380.0,1.0,780.0,590.0,25,1990,9.43,3.84,0.49,Thriller,Drama,Crime,Action,Adventure
movie_329,user_28187,4.0,843392946,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,434.0,457.0,316.0,593.0,231.0,12,1993,1.64,4.33,0.65,Thriller,Action,Adventure,Crime,Drama
movie_333,user_21310,5.0,1393890928,1,1995,Comedy,,,2284,3.34,1.09,158.0,596.0,,,,3,1977,32.05,3.83,0.76,Children,Adventure,Musical,Fantasy,Animation
movie_34,user_22576,5.0,915221270,1,1995,Children,Drama,,7042,3.63,1.11,260.0,969.0,457.0,235.0,541.0,32,1964,21.54,4.53,0.8,Drama,Romance,Thriller,Adventure,Crime
movie_353,user_21119,3.5,1213596061,1,1994,Action,Crime,Fantasy,3640,3.5,1.0,16.0,350.0,708.0,337.0,551.0,73,1992,6.64,3.73,0.43,Thriller,Drama,Action,Comedy,Adventure
movie_356,user_10006,5.0,844628180,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,165.0,593.0,590.0,150.0,380.0,11,1993,1.62,3.36,1.57,Thriller,Adventure,Action,Crime,Drama
movie_36,user_872,4.0,1290887614,1,1995,Crime,Drama,,4547,3.94,0.9,339.0,457.0,2.0,434.0,260.0,65,1984,19.39,3.84,0.59,Drama,Romance,Comedy,Adventure,Children
movie_367,user_27360,3.0,852040894,0,1994,Action,Comedy,Crime,7577,3.16,1.0,368.0,786.0,79.0,494.0,349.0,53,1990,12.82,3.49,1.2,Drama,Thriller,Adventure,Action,Children
movie_370,user_13470,3.0,835902976,0,1994,Action,Comedy,,3087,2.96,1.05,170.0,648.0,338.0,327.0,163.0,61,1993,1.48,3.75,0.85,Action,Thriller,Crime,Adventure,Sci-Fi
movie_370,user_872,3.5,1290887983,1,1994,Action,Comedy,,3087,2.96,1.05,520.0,5.0,466.0,903.0,7.0,73,1984,18.8,3.84,0.58,Drama,Comedy,Romance,Adventure,Thriller
movie_372,user_13470,4.0,835903181,1,1994,Comedy,Drama,Romance,1799,3.25,0.91,20.0,543.0,514.0,308.0,307.0,80,1992,9.15,3.66,0.83,Thriller,Action,Crime,Drama,Comedy
movie_393,user_17516,3.5,1209674719,1,1994,Action,Adventure,Fantasy,433,1.82,0.96,502.0,748.0,256.0,145.0,953.0,100,1990,13.58,3.42,1.39,Action,Adventure,Thriller,Comedy,Drama
movie_410,user_27072,2.0,1262542271,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,32.0,,,,,5,1989,11.12,2.2,1.1,Sci-Fi,Thriller,Mystery,,
movie_431,user_7287,4.0,1068672503,1,1993,Crime,Drama,,1907,3.68,0.84,368.0,849.0,208.0,216.0,180.0,43,1992,6.37,4.07,0.88,Sci-Fi,Comedy,Adventure,Action,Thriller
movie_440,user_16951,4.0,841677885,1,1993,Comedy,Romance,,4180,3.6,0.81,367.0,500.0,339.0,231.0,450.0,47,1993,2.93,3.94,0.79,Drama,Thriller,Comedy,Action,Romance
movie_457,user_13470,4.0,835902402,1,1993,Thriller,,,10736,3.97,0.78,208.0,161.0,339.0,593.0,292.0,17,1993,1.62,3.82,0.88,Thriller,Action,Drama,Adventure,Crime
movie_457,user_29800,5.0,970967797,1,1993,Thriller,,,10736,3.97,0.78,595.0,377.0,39.0,50.0,590.0,26,1993,3.73,3.87,1.26,Drama,Crime,Thriller,Romance,Comedy
movie_47,user_1310,4.0,1056896610,1,1995,Mystery,Thriller,,9335,4.06,0.87,745.0,720.0,648.0,541.0,520.0,25,1990,8.64,2.98,1.17,Comedy,Adventure,Action,Sci-Fi,Animation
movie_47,user_5176,5.0,1092852377,1,1995,Mystery,Thriller,,9335,4.06,0.87,493.0,349.0,608.0,364.0,588.0,62,1992,8.32,3.81,0.92,Comedy,Action,Drama,Thriller,Crime
movie_471,user_5176,4.0,1092764720,1,1994,Comedy,,,2463,3.66,0.94,950.0,778.0,541.0,223.0,741.0,20,1989,13.93,4.17,0.85,Comedy,Action,Thriller,Drama,Crime
movie_477,user_29723,3.0,837440531,0,1993,Drama,Musical,,982,3.54,0.85,508.0,36.0,105.0,509.0,261.0,19,1993,1.61,4.32,0.89,Drama,Romance,Comedy,Action,Adventure
movie_480,user_18805,4.0,1220194296,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,593.0,356.0,296.0,858.0,50.0,9,1985,18.98,4.0,1.12,Crime,Drama,Thriller,Comedy,Romance
movie_481,user_13470,5.0,835903414,1,1993,Drama,Thriller,,1182,3.32,0.92,188.0,548.0,147.0,180.0,57.0,99,1992,8.65,3.6,0.86,Thriller,Action,Drama,Comedy,Crime
movie_485,user_27360,2.0,852041881,0,1993,Action,Adventure,Comedy,2880,2.78,1.0,948.0,593.0,916.0,517.0,902.0,65,1989,13.74,3.55,1.2,Drama,Thriller,Adventure,Action,Romance
movie_494,user_5567,3.0,861778094,0,1996,Action,Adventure,Thriller,2592,3.37,0.92,733.0,,,,,7,1995,0.53,2.86,0.9,Action,Thriller,Adventure,,
movie_50,user_27355,0.5,1107898564,0,1995,Crime,Mystery,Thriller,10221,4.35,0.75,24.0,1.0,2.0,5.0,7.0,23,1992,11.64,2.89,1.08,Adventure,Drama,Comedy,Romance,Fantasy
movie_511,user_17969,4.0,995981900,1,1993,Action,Drama,,370,3.1,0.94,230.0,150.0,524.0,358.0,110.0,16,1994,1.3,3.81,0.54,Drama,Comedy,Sci-Fi,Thriller,Horror
movie_515,user_26452,3.0,1355876196,0,1993,Drama,Romance,,2286,3.91,0.9,602.0,562.0,25.0,337.0,300.0,19,1992,6.45,4.32,0.53,Drama,Comedy,Romance,Crime,Thriller
movie_520,user_22153,3.0,836560613,0,1993,Comedy,,,3147,3.04,1.05,471.0,58.0,431.0,6.0,273.0,67,1992,7.32,3.69,0.94,Drama,Thriller,Action,Comedy,Crime
movie_520,user_27978,3.0,841393663,0,1993,Comedy,,,3147,3.04,1.05,265.0,780.0,500.0,367.0,377.0,35,1993,1.44,3.89,0.99,Action,Thriller,Drama,Adventure,Romance
movie_527,user_24894,4.0,976452824,1,1993,Drama,War,,11017,4.3,0.83,233.0,965.0,247.0,949.0,800.0,26,1973,23.27,4.0,1.36,Drama,Mystery,Thriller,Crime,Adventure
movie_527,user_4325,4.0,1136604653,1,1993,Drama,War,,11017,4.3,0.83,508.0,587.0,539.0,597.0,105.0,10,1993,1.96,3.75,0.89,Romance,Drama,Comedy,Thriller,Fantasy
movie_538,user_16951,4.0,841677796,1,1993,Drama,,,1069,3.71,0.87,260.0,249.0,529.0,427.0,62.0,38,1993,3.24,3.95,0.8,Drama,Thriller,Action,Romance,Comedy
movie_539,user_5570,1.0,952533804,0,1993,Comedy,Drama,Romance,6177,3.5,0.97,461.0,39.0,446.0,899.0,914.0,77,1988,13.67,3.27,1.34,Drama,Crime,Thriller,Romance,Comedy
movie_543,user_22153,1.0,836560886,0,1993,Comedy,Romance,Thriller,2681,3.21,1.0,426.0,345.0,475.0,194.0,308.0,86,1991,8.94,3.62,0.94,Drama,Thriller,Comedy,Action,Crime
movie_562,user_16604,2.0,939131150,0,1995,Comedy,Drama,,1349,3.75,0.99,50.0,356.0,25.0,318.0,17.0,11,1994,1.22,4.27,0.79,Drama,Romance,Thriller,Crime,Mystery
movie_585,user_21310,0.5,1393891076,0,1995,Comedy,,,2087,2.63,1.13,333.0,158.0,596.0,,,5,1984,24.61,3.8,1.04,Children,Adventure,Musical,Fantasy,Comedy
movie_588,user_21119,3.5,1210476870,1,1992,Adventure,Animation,Children,8980,3.67,0.92,380.0,1.0,780.0,590.0,150.0,24,1990,9.63,3.85,0.5,Thriller,Drama,Crime,Action,Adventure
movie_588,user_24363,4.5,1227479308,1,1992,Adventure,Animation,Children,8980,3.67,0.92,780.0,589.0,593.0,356.0,47.0,9,1993,1.87,3.72,0.62,Thriller,Action,Sci-Fi,War,Drama
movie_588,user_27028,5.0,965307777,1,1992,Adventure,Animation,Children,8980,3.67,0.92,969.0,932.0,940.0,19.0,344.0,9,1976,22.79,4.22,1.2,Romance,Adventure,Comedy,Drama,Action
movie_590,user_28411,3.0,880557010,0,1990,Adventure,Drama,Western,9497,3.72,0.97,350.0,454.0,595.0,377.0,329.0,78,1994,4.07,3.42,1.11,Thriller,Drama,Comedy,Action,Adventure
movie_592,user_21119,4.0,1210476817,1,1989,Action,Crime,Thriller,10028,3.4,0.84,260.0,457.0,356.0,471.0,608.0,16,1989,11.52,3.97,0.56,Thriller,Drama,Crime,Comedy,Mystery
movie_593,user_17135,4.0,1370148549,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,750.0,904.0,318.0,,,6,1983,18.87,2.83,1.83,Thriller,Mystery,Crime,War,Drama
movie_595,user_17713,4.0,832753239,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,165.0,588.0,349.0,590.0,150.0,10,1993,2.15,3.6,1.07,Action,Thriller,Adventure,Crime,Drama
movie_608,user_16951,3.0,854751173,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,378.0,671.0,514.0,965.0,933.0,100,1984,18.62,3.97,0.82,Drama,Comedy,Thriller,Romance,Action
movie_62,user_27355,2.5,1107898605,0,1995,Drama,,,4221,3.7,1.0,74.0,24.0,1.0,2.0,5.0,27,1992,10.78,2.76,1.12,Drama,Romance,Adventure,Comedy,Fantasy
movie_648,user_11704,3.0,850628736,0,1996,Action,Adventure,Mystery,8117,3.37,0.9,25.0,17.0,32.0,,,5,1995,0.55,3.6,1.67,Romance,Drama,Sci-Fi,Thriller,Mystery
movie_66,user_5634,3.0,851314541,0,1996,Action,Sci-Fi,Thriller,506,2.1,1.12,661.0,783.0,1.0,32.0,141.0,20,1995,0.6,3.1,0.85,Children,Animation,Adventure,Musical,Fantasy
movie_664,user_24309,4.0,850926324,1,1996,Comedy,,,88,3.23,1.05,735.0,152.0,866.0,97.0,627.0,86,1995,0.49,3.28,1.06,Drama,Thriller,Comedy,Crime,Romance
movie_673,user_3380,3.0,865507525,0,1996,Adventure,Animation,Children,2192,2.67,1.11,135.0,608.0,260.0,733.0,25.0,21,1994,4.13,3.57,0.75,Adventure,Action,Thriller,Comedy,Sci-Fi
movie_711,user_17713,5.0,832754066,1,1996,Adventure,Children,,461,2.71,1.14,640.0,343.0,76.0,54.0,531.0,81,1994,1.15,3.72,0.79,Action,Drama,Thriller,Adventure,Children
movie_736,user_28411,3.0,880550099,0,1996,Action,Adventure,Romance,6990,3.18,1.02,780.0,141.0,828.0,648.0,708.0,22,1993,6.34,3.45,1.34,Thriller,Adventure,Action,Comedy,Sci-Fi
movie_743,user_5634,3.0,851314541,0,1996,Comedy,,,1337,2.76,1.06,661.0,783.0,1.0,32.0,141.0,18,1995,0.62,3.17,0.86,Children,Animation,Adventure,Musical,Fantasy
movie_745,user_16604,4.0,947395619,1,1995,Animation,Children,Comedy,2625,4.16,0.91,595.0,915.0,916.0,911.0,337.0,39,1987,14.54,3.92,0.9,Drama,Romance,Comedy,Crime,Thriller
movie_750,user_18310,3.0,1144421860,0,1964,Comedy,War,,5151,4.24,0.88,904.0,246.0,36.0,296.0,593.0,19,1991,10.44,3.26,1.48,Crime,Drama,Thriller,Comedy,Mystery
movie_780,user_16951,5.0,841677528,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,648.0,85.0,308.0,307.0,497.0,15,1993,2.15,3.73,0.7,Drama,Comedy,Romance,Thriller,Adventure
movie_798,user_24309,5.0,850926844,1,1996,Action,Adventure,Drama,638,2.8,1.01,614.0,664.0,735.0,152.0,866.0,88,1995,0.52,3.31,1.07,Drama,Thriller,Comedy,Crime,Romance
movie_858,user_5570,5.0,939051349,1,1972,Crime,Drama,,8996,4.35,0.86,750.0,541.0,206.0,759.0,246.0,32,1991,10.14,3.14,1.52,Drama,Thriller,Romance,Crime,Documentary
movie_904,user_17135,3.5,1370148454,1,1954,Mystery,Thriller,,3845,4.25,0.77,318.0,,,,,4,1995,0.82,2.25,2.02,Crime,Drama,,,
movie_912,user_21787,5.0,1146089504,1,1942,Drama,Romance,,5256,4.27,0.85,36.0,527.0,356.0,899.0,105.0,7,1982,20.12,3.93,1.06,Drama,Romance,War,Comedy,Musical
movie_915,user_4065,4.5,1298263486,1,1954,Comedy,Romance,,1155,3.88,0.89,292.0,1.0,802.0,908.0,805.0,66,1989,14.02,2.87,1.14,Drama,Romance,Thriller,Comedy,Adventure
movie_95,user_28411,3.0,880550278,0,1996,Action,Adventure,Thriller,4791,3.1,0.95,3.0,780.0,141.0,828.0,648.0,29,1994,5.55,3.31,1.23,Thriller,Adventure,Comedy,Action,Sci-Fi
movie_953,user_5570,3.0,938769138,0,1946,Drama,Fantasy,Romance,3081,4.04,0.99,800.0,58.0,36.0,593.0,6.0,13,1994,1.38,3.58,1.26,Drama,Crime,Thriller,Romance,Comedy
movie_956,user_4649,4.0,879521738,1,1941,Drama,Romance,,91,3.51,1.0,151.0,788.0,163.0,329.0,266.0,100,1986,16.43,3.77,1.09,Drama,Romance,Comedy,Thriller,Musical
movie_968,user_11831,4.5,1140730307,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,235.0,551.0,745.0,303.0,32.0,13,1992,8.54,3.5,1.41,Comedy,Thriller,Drama,Crime,Children
movie_1,user_14931,4.0,883262440,1,1995,Adventure,Animation,Children,10759,3.91,0.89,300.0,551.0,32.0,720.0,296.0,7,1994,1.35,3.86,0.69,Thriller,Drama,Comedy,Animation,Sci-Fi
movie_1,user_20586,2.5,1111559726,0,1995,Adventure,Animation,Children,10759,3.91,0.89,356.0,364.0,527.0,318.0,998.0,17,1991,13.23,3.15,1.6,Drama,Crime,War,Action,Romance
movie_1,user_26012,4.0,1184575839,1,1995,Adventure,Animation,Children,10759,3.91,0.89,480.0,111.0,527.0,858.0,110.0,21,1977,21.74,3.0,0.85,Drama,Action,Thriller,Adventure,Crime
movie_10,user_16494,3.0,1095406918,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,333.0,778.0,924.0,223.0,586.0,47,1991,9.22,2.9,1.26,Drama,Thriller,Adventure,Comedy,Action
movie_10,user_9111,3.0,839867958,0,1995,Action,Adventure,Thriller,6330,3.42,0.87,457.0,316.0,593.0,595.0,588.0,13,1992,1.96,3.77,0.83,Thriller,Adventure,Comedy,Action,Romance
movie_100,user_9084,4.0,833673321,1,1996,Drama,Thriller,,905,3.21,0.83,514.0,471.0,319.0,378.0,490.0,100,1993,3.05,4.15,0.87,Drama,Romance,Comedy,Thriller,Action
movie_110,user_3013,3.0,831997816,0,1995,Action,Drama,War,11637,4.04,0.97,1.0,296.0,,,,22,1993,1.73,2.59,0.8,Comedy,Thriller,Adventure,Fantasy,Crime
movie_141,user_2361,1.0,1185018875,0,1996,Comedy,,,4859,3.52,0.96,454.0,434.0,357.0,539.0,733.0,55,1992,6.05,2.3,1.37,Thriller,Action,Drama,Adventure,Sci-Fi
movie_141,user_8457,1.0,857497274,0,1996,Comedy,,,4859,3.52,0.96,25.0,780.0,,,,5,1995,0.55,3.4,0.55,Action,Sci-Fi,Romance,Thriller,Adventure
movie_145,user_16491,3.0,1398195412,0,1995,Action,Comedy,Crime,2561,3.25,0.98,58.0,48.0,,,,6,1985,22.06,2.42,1.07,Romance,Drama,Musical,Children,Comedy
movie_150,user_20586,2.0,1111559025,0,1995,Adventure,Drama,IMAX,10324,3.86,0.86,527.0,318.0,998.0,36.0,290.0,12,1989,15.75,3.38,1.57,Drama,Crime,Action,Thriller,War
movie_153,user_23539,3.0,841917775,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,296.0,,,,,3,1991,2.65,3.33,0.58,Thriller,Crime,Drama,Comedy,
movie_160,user_13603,3.0,836341779,0,1995,Action,Adventure,Mystery,3235,2.6,1.01,356.0,50.0,364.0,21.0,225.0,34,1993,1.4,3.53,0.79,Thriller,Drama,Crime,Action,War
movie_173,user_28771,2.5,1215810121,0,1995,Action,Crime,Sci-Fi,3208,2.56,1.02,899.0,39.0,533.0,799.0,3.0,100,1986,18.13,2.99,0.8,Drama,Romance,Comedy,Adventure,Children
movie_180,user_19039,4.0,1265589576,1,1995,Comedy,Romance,,1809,3.57,0.98,216.0,372.0,724.0,31.0,899.0,69,1986,16.75,3.86,0.58,Drama,Comedy,Romance,Thriller,Crime
movie_2,user_13581,3.0,845548383,0,1995,Adventure,Children,Fantasy,4853,3.21,0.96,509.0,440.0,527.0,500.0,300.0,40,1993,1.4,3.33,0.89,Drama,Thriller,Comedy,Action,Romance
movie_213,user_23061,3.5,1284379139,1,1994,Drama,,,392,4.03,0.99,681.0,959.0,290.0,926.0,161.0,77,1980,22.72,3.52,0.82,Drama,Romance,Comedy,Thriller,Musical
movie_215,user_1222,5.0,1294107664,1,1995,Drama,Romance,,1169,3.8,0.96,922.0,912.0,858.0,296.0,308.0,15,1986,17.34,3.83,1.06,Drama,Romance,Thriller,Crime,Comedy
movie_216,user_19039,3.5,1265589562,1,1995,Comedy,,,1867,3.22,1.14,372.0,724.0,31.0,899.0,277.0,68,1986,16.84,3.86,0.58,Drama,Comedy,Romance,Thriller,Crime
movie_216,user_2276,3.5,1171388474,1,1995,Comedy,,,1867,3.22,1.14,480.0,50.0,780.0,733.0,19.0,20,1994,1.77,2.85,0.76,Thriller,Action,Adventure,Sci-Fi,Mystery
movie_219,user_330,3.0,832527376,0,1995,Drama,,,137,3.63,1.01,281.0,531.0,261.0,262.0,272.0,66,1993,2.57,3.59,0.7,Drama,Thriller,Comedy,Romance,Crime
movie_22,user_11260,2.0,1061974584,0,1995,Crime,Drama,Horror,2208,3.3,0.92,,,,,,2,1995,1.41,2.75,0.35,,,,,
movie_230,user_15083,4.0,837041920,1,1995,Drama,Thriller,,1614,3.61,0.87,515.0,246.0,163.0,508.0,474.0,57,1993,1.49,3.58,0.94,Romance,Drama,Comedy,Thriller,Action
movie_249,user_20198,5.0,858957027,1,1994,Drama,Romance,,1090,3.71,0.9,45.0,457.0,541.0,515.0,150.0,65,1994,3.7,3.22,1.01,Drama,Thriller,Crime,Sci-Fi,Adventure
movie_25,user_3013,3.0,831998526,0,1995,Drama,Romance,,4684,3.69,1.04,261.0,35.0,348.0,125.0,206.0,67,1994,1.3,3.27,0.91,Drama,Comedy,Romance,Crime,Thriller
movie_252,user_21136,3.0,1111480996,0,1994,Comedy,Romance,,2189,3.22,0.85,832.0,112.0,435.0,104.0,551.0,80,1993,3.97,3.3,0.59,Comedy,Thriller,Drama,Action,Adventure
movie_256,user_8944,2.0,1364742490,0,1994,Comedy,Sci-Fi,,2181,2.73,1.02,277.0,,,,,2,1994,0.0,3.25,0.35,Drama,,,,
